sale_id,region,category,payment_method,amount
3921,West,Clothing,credit_card,392.88
3922,North,Sports,cash,151.65
3923,West,Electronics,debit_card,78.94
3924,East,Clothing,debit_card,386.84
3925,West,Electronics,cash,232.67
3926,East,Clothing,debit_card,108.45
3927,East,Sports,debit_card,142.12
3928,West,Clothing,debit_card,453.36
3929,North,Clothing,cash,248.09
3930,South,Clothing,credit_card,141.16
3931,East,Grocery,cash,58.43
3932,East,Sports,credit_card,40.85
3933,North,Clothing,debit_card,133.53
3934,South,Clothing,cash,253.55
3935,North,Clothing,credit_card,170.41
3936,West,Grocery,credit_card,245.7
3937,South,Electronics,cash,160.11
3938,West,Grocery,cash,404.25
3939,South,Sports,cash,422.54
3940,East,Electronics,debit_card,241.21
3941,South,Clothing,debit_card,32.44
3942,East,Grocery,debit_card,381.87
3943,East,Sports,credit_card,221.1
3944,North,Electronics,credit_card,286.93
3945,South,Clothing,debit_card,434.61
3946,South,Sports,debit_card,272.14
3947,North,Electronics,cash,494.99
3948,West,Clothing,credit_card,371.63
3949,South,Grocery,credit_card,27.94
3950,North,Sports,credit_card,495.74
3951,West,Clothing,credit_card,177.0
3952,South,Electronics,credit_card,404.65
3953,South,Electronics,debit_card,347.61
3954,South,Electronics,debit_card,410.36
3955,South,Sports,debit_card,59.05
3956,South,Grocery,credit_card,219.28
3957,East,Grocery,debit_card,282.58
3958,South,Electronics,cash,57.78
3959,North,Grocery,credit_card,94.31
3960,South,Clothing,cash,32.15
3961,South,Clothing,credit_card,106.85
3962,East,Sports,credit_card,334.21
3963,South,Clothing,credit_card,67.76
3964,South,Grocery,cash,380.73
3965,East,Sports,credit_card,347.08
3966,South,Sports,debit_card,13.74
3967,East,Electronics,cash,95.8
3968,West,Electronics,credit_card,384.56
3969,South,Electronics,credit_card,213.38
3970,West,Clothing,cash,408.17
3971,East,Grocery,debit_card,87.12
3972,South,Sports,debit_card,94.35
3973,West,Grocery,debit_card,137.51
3974,South,Electronics,credit_card,208.85
3975,West,Sports,credit_card,438.62
3976,North,Clothing,credit_card,122.57
3977,North,Sports,debit_card,455.57
3978,South,Electronics,cash,98.1
3979,South,Clothing,credit_card,454.92
3980,North,Clothing,cash,280.62
3981,East,Electronics,debit_card,137.96
3982,South,Clothing,credit_card,219.58
3983,South,Clothing,credit_card,352.4
3984,North,Clothing,cash,226.75
3985,West,Electronics,cash,382.47
3986,West,Clothing,cash,145.39
3987,East,Electronics,credit_card,385.08
3988,North,Electronics,cash,24.87
3989,East,Clothing,cash,405.91
3990,North,Electronics,cash,103.31
3991,North,Sports,cash,327.3
3992,North,Electronics,cash,83.39
3993,East,Grocery,debit_card,339.37
3994,East,Grocery,debit_card,88.04
3995,South,Sports,debit_card,250.66
3996,North,Clothing,credit_card,413.93
3997,East,Electronics,debit_card,195.93
3998,North,Sports,debit_card,22.86
3999,North,Electronics,cash,138.03
4000,South,Sports,debit_card,321.97
4001,North,Grocery,cash,262.79
4002,South,Sports,debit_card,285.87
4003,South,Sports,credit_card,400.87
4004,South,Grocery,debit_card,334.05
4005,East,Grocery,credit_card,394.72
4006,West,Electronics,cash,360.0
4007,West,Electronics,debit_card,111.88
4008,West,Sports,cash,183.99
4009,North,Clothing,credit_card,41.61
4010,East,Electronics,credit_card,433.97
4011,East,Electronics,cash,458.47
4012,North,Grocery,cash,369.31
4013,South,Sports,debit_card,441.42
4014,South,Clothing,debit_card,361.91
4015,South,Electronics,debit_card,141.22
4016,South,Electronics,credit_card,351.36
4017,East,Clothing,cash,290.0
4018,East,Sports,debit_card,87.71
4019,South,Sports,cash,73.95
4020,West,Clothing,credit_card,161.7
4021,East,Electronics,debit_card,437.99
4022,West,Grocery,cash,201.04
4023,East,Grocery,debit_card,434.47
4024,North,Clothing,debit_card,396.44
4025,East,Grocery,cash,344.76
4026,East,Clothing,cash,21.4
4027,North,Sports,debit_card,160.79
4028,East,Grocery,cash,292.1
4029,North,Clothing,cash,63.39
4030,South,Clothing,debit_card,172.46
4031,South,Sports,cash,417.56
4032,North,Grocery,credit_card,151.95
4033,North,Grocery,credit_card,110.27
4034,South,Clothing,debit_card,105.22
4035,East,Grocery,cash,69.87
4036,South,Clothing,credit_card,54.13
4037,West,Sports,cash,440.51
4038,North,Electronics,cash,488.04
4039,South,Electronics,cash,342.6
4040,West,Clothing,credit_card,208.45
4041,East,Clothing,credit_card,442.37
4042,North,Electronics,credit_card,459.88
4043,West,Grocery,debit_card,56.7
4044,West,Electronics,credit_card,456.64
4045,South,Electronics,credit_card,297.18
4046,East,Sports,credit_card,279.37
4047,North,Clothing,cash,194.87
4048,West,Sports,debit_card,367.34
4049,North,Sports,credit_card,442.32
4050,South,Sports,debit_card,308.77
4051,East,Clothing,credit_card,47.36
4052,North,Electronics,cash,323.25
4053,East,Electronics,cash,153.2
4054,South,Sports,cash,243.9
4055,North,Clothing,debit_card,105.41
4056,South,Clothing,cash,304.96
4057,South,Electronics,credit_card,231.13
4058,East,Grocery,debit_card,47.6
4059,East,Electronics,cash,375.55
4060,East,Clothing,cash,272.69
4061,North,Grocery,cash,20.41
4062,East,Clothing,debit_card,468.44
4063,West,Sports,cash,32.72
4064,North,Electronics,cash,73.11
4065,North,Electronics,credit_card,438.67
4066,North,Clothing,debit_card,201.39
4067,North,Electronics,debit_card,85.46
4068,West,Electronics,debit_card,470.75
4069,South,Electronics,credit_card,386.12
4070,East,Grocery,debit_card,35.51
4071,West,Clothing,debit_card,290.3
4072,West,Sports,debit_card,383.9
4073,South,Clothing,cash,417.38
4074,East,Electronics,credit_card,128.63
4075,North,Sports,credit_card,177.88
4076,South,Sports,cash,457.23
4077,South,Sports,credit_card,113.86
4078,East,Electronics,credit_card,60.21
4079,East,Sports,cash,350.04
4080,North,Grocery,cash,294.61
4081,North,Grocery,debit_card,291.3
4082,North,Sports,debit_card,295.62
4083,South,Sports,cash,356.02
4084,West,Sports,cash,155.24
4085,West,Electronics,cash,154.82
4086,East,Sports,cash,476.45
4087,South,Clothing,debit_card,287.02
4088,East,Electronics,cash,444.8
4089,South,Clothing,credit_card,63.09
4090,South,Grocery,credit_card,390.37
4091,West,Sports,cash,284.33
4092,North,Sports,cash,352.84
4093,West,Clothing,debit_card,323.72
4094,West,Sports,credit_card,324.55
4095,South,Clothing,debit_card,285.21
4096,South,Clothing,debit_card,338.37
4097,East,Clothing,cash,77.88
4098,North,Grocery,credit_card,449.65
4099,West,Electronics,credit_card,452.1
4100,West,Grocery,credit_card,279.13
4101,South,Sports,cash,383.92
4102,South,Sports,cash,140.36
4103,West,Sports,debit_card,209.39
4104,North,Clothing,credit_card,285.28
4105,West,Electronics,cash,417.0
4106,South,Clothing,cash,163.71
4107,East,Electronics,debit_card,423.22
4108,East,Sports,cash,82.99
4109,East,Grocery,cash,450.51
4110,North,Clothing,debit_card,378.64
4111,North,Electronics,cash,427.58
4112,West,Sports,debit_card,40.68
4113,North,Electronics,debit_card,256.91
4114,North,Electronics,cash,104.73
4115,East,Electronics,credit_card,473.22
4116,West,Electronics,cash,327.66
4117,North,Grocery,cash,307.2
4118,East,Electronics,debit_card,209.82
4119,South,Clothing,cash,475.22
4120,West,Clothing,credit_card,367.69
4121,South,Grocery,debit_card,18.24
4122,West,Sports,debit_card,303.43
4123,West,Clothing,credit_card,360.01
4124,West,Clothing,cash,207.58
4125,West,Clothing,cash,77.22
4126,North,Electronics,cash,437.5
4127,West,Sports,credit_card,491.17
4128,North,Grocery,credit_card,204.67
4129,East,Electronics,credit_card,107.24
4130,West,Clothing,credit_card,469.25
4131,East,Grocery,cash,466.0
4132,South,Grocery,debit_card,63.27
4133,North,Sports,credit_card,110.41
4134,South,Electronics,credit_card,305.43
4135,North,Sports,credit_card,117.25
4136,West,Clothing,cash,489.98
4137,East,Clothing,debit_card,252.92
4138,East,Sports,credit_card,103.29
4139,West,Electronics,cash,277.14
4140,East,Grocery,cash,34.1
4141,South,Grocery,credit_card,79.02
4142,West,Grocery,cash,31.07
4143,North,Sports,debit_card,149.53
4144,North,Clothing,debit_card,110.4
4145,East,Electronics,debit_card,240.5
4146,North,Clothing,debit_card,373.05
4147,West,Clothing,credit_card,46.84
4148,South,Electronics,debit_card,448.19
4149,South,Electronics,cash,104.76
4150,West,Clothing,cash,277.6
4151,West,Sports,credit_card,381.36
4152,South,Clothing,credit_card,425.56
4153,South,Grocery,debit_card,24.29
4154,South,Sports,cash,21.23
4155,West,Sports,cash,464.28
4156,North,Sports,debit_card,353.05
4157,West,Sports,credit_card,451.15
4158,South,Electronics,debit_card,384.62
4159,West,Clothing,credit_card,332.87
4160,South,Clothing,credit_card,318.3
4161,East,Clothing,credit_card,496.15
4162,East,Electronics,debit_card,274.15
4163,West,Electronics,cash,139.81
4164,South,Electronics,cash,329.14
4165,South,Electronics,cash,77.98
4166,West,Sports,cash,477.9
4167,East,Clothing,debit_card,315.48
4168,East,Electronics,credit_card,72.17
4169,North,Grocery,credit_card,476.19
4170,South,Sports,cash,303.13
4171,East,Grocery,cash,73.69
4172,East,Electronics,cash,51.17
4173,East,Sports,cash,277.39
4174,West,Electronics,cash,330.87
4175,North,Grocery,credit_card,125.29
4176,West,Sports,debit_card,244.02
4177,South,Electronics,cash,231.48
4178,West,Electronics,cash,41.11
4179,West,Sports,cash,270.78
4180,West,Clothing,cash,291.55
4181,West,Sports,cash,424.3
4182,South,Grocery,cash,292.63
4183,West,Electronics,cash,270.75
4184,North,Sports,cash,101.26
4185,South,Grocery,credit_card,350.8
4186,North,Grocery,debit_card,196.66
4187,East,Sports,cash,28.77
4188,North,Clothing,debit_card,450.89
4189,South,Grocery,debit_card,141.48
4190,South,Sports,debit_card,300.86
4191,South,Clothing,debit_card,414.97
4192,East,Clothing,cash,130.85
4193,South,Grocery,debit_card,416.85
4194,South,Clothing,cash,480.63
4195,North,Grocery,debit_card,90.57
4196,North,Grocery,credit_card,271.19
4197,East,Sports,credit_card,457.84
4198,East,Sports,credit_card,484.63
4199,South,Sports,cash,118.61
4200,South,Grocery,cash,307.89
4201,East,Electronics,credit_card,431.62
4202,North,Sports,debit_card,189.24
4203,West,Grocery,debit_card,475.29
4204,East,Electronics,cash,167.02
4205,West,Grocery,debit_card,119.86
4206,South,Grocery,cash,315.36
4207,North,Electronics,debit_card,303.51
4208,South,Electronics,credit_card,265.56
4209,East,Clothing,debit_card,398.79
4210,North,Grocery,credit_card,203.32
4211,North,Grocery,debit_card,232.3
4212,East,Grocery,credit_card,62.54
4213,South,Grocery,cash,444.19
4214,West,Sports,cash,424.48
4215,North,Clothing,debit_card,229.19
4216,East,Electronics,credit_card,480.3
4217,East,Clothing,cash,433.49
4218,North,Grocery,credit_card,27.24
4219,East,Clothing,debit_card,197.64
4220,North,Sports,cash,39.47
4221,South,Sports,credit_card,143.12
4222,South,Clothing,cash,268.12
4223,East,Sports,credit_card,446.19
4224,East,Sports,debit_card,38.6
4225,East,Sports,debit_card,274.07
4226,East,Grocery,credit_card,77.73
4227,East,Grocery,cash,447.65
4228,East,Grocery,cash,298.28
4229,East,Grocery,cash,422.37
4230,East,Clothing,cash,73.16
4231,North,Electronics,cash,219.77
4232,East,Electronics,credit_card,466.96
4233,North,Electronics,credit_card,86.41
4234,East,Grocery,cash,122.49
4235,South,Electronics,credit_card,74.25
4236,North,Grocery,debit_card,43.93
4237,North,Grocery,debit_card,245.46
4238,South,Sports,cash,371.7
4239,North,Grocery,debit_card,149.34
4240,West,Sports,cash,313.78
4241,West,Clothing,debit_card,481.92
4242,South,Sports,debit_card,450.45
4243,West,Grocery,cash,212.51
4244,North,Clothing,debit_card,424.52
4245,South,Grocery,debit_card,112.48
4246,North,Clothing,credit_card,356.71
4247,North,Clothing,credit_card,419.81
4248,South,Clothing,cash,80.17
4249,North,Grocery,cash,55.38
4250,West,Electronics,credit_card,264.6
4251,West,Grocery,debit_card,88.47
4252,West,Grocery,credit_card,270.93
4253,West,Sports,cash,356.02
4254,West,Clothing,credit_card,450.93
4255,West,Sports,debit_card,137.57
4256,East,Grocery,debit_card,76.48
4257,South,Electronics,debit_card,79.8
4258,North,Sports,debit_card,450.83
4259,South,Electronics,debit_card,36.02
4260,South,Sports,credit_card,326.26
4261,South,Electronics,debit_card,346.87
4262,South,Sports,cash,366.87
4263,South,Electronics,debit_card,99.08
4264,South,Clothing,cash,211.85
4265,South,Electronics,cash,219.28
4266,East,Electronics,cash,158.57
4267,South,Clothing,credit_card,169.3
4268,East,Clothing,cash,429.29
4269,South,Grocery,cash,470.45
4270,East,Sports,credit_card,249.66
4271,West,Sports,credit_card,89.17
4272,West,Grocery,credit_card,471.53
4273,East,Grocery,debit_card,293.03
4274,West,Electronics,credit_card,447.7
4275,West,Electronics,credit_card,289.81
4276,West,Electronics,credit_card,37.16
4277,South,Sports,cash,456.23
4278,North,Clothing,debit_card,356.88
4279,East,Clothing,cash,476.11
4280,South,Clothing,credit_card,23.76
4281,North,Clothing,debit_card,204.59
4282,North,Clothing,credit_card,28.45
4283,North,Grocery,cash,249.58
4284,West,Sports,debit_card,344.96
4285,East,Grocery,credit_card,126.03
4286,West,Electronics,credit_card,108.98
4287,East,Grocery,credit_card,462.05
4288,North,Grocery,credit_card,235.51
4289,East,Clothing,credit_card,437.28
4290,North,Electronics,credit_card,325.03
4291,South,Grocery,cash,21.77
4292,East,Clothing,debit_card,145.82
4293,South,Electronics,cash,413.39
4294,North,Sports,debit_card,50.5
4295,West,Electronics,cash,484.03
4296,South,Sports,credit_card,320.31
4297,South,Electronics,credit_card,87.13
4298,West,Sports,debit_card,378.8
4299,South,Electronics,credit_card,306.86
4300,North,Electronics,credit_card,197.47
4301,North,Clothing,credit_card,30.51
4302,North,Sports,credit_card,364.27
4303,West,Clothing,credit_card,463.49
4304,South,Electronics,debit_card,290.22
4305,West,Sports,debit_card,112.12
4306,North,Clothing,debit_card,328.81
4307,East,Electronics,credit_card,384.54
4308,East,Clothing,credit_card,54.15
4309,North,Sports,cash,267.16
4310,East,Electronics,cash,335.81
4311,South,Clothing,cash,150.49
4312,South,Electronics,cash,104.89
4313,East,Grocery,cash,196.44
4314,North,Electronics,credit_card,360.68
4315,East,Clothing,cash,295.89
4316,North,Electronics,credit_card,484.75
4317,North,Clothing,debit_card,103.47
4318,East,Grocery,cash,189.68
4319,East,Clothing,credit_card,424.71
4320,East,Electronics,cash,391.48
4321,North,Clothing,debit_card,465.79
4322,West,Electronics,debit_card,310.98
4323,West,Clothing,cash,252.48
4324,North,Clothing,cash,313.52
4325,West,Electronics,debit_card,218.84
4326,North,Sports,credit_card,73.69
4327,East,Electronics,debit_card,166.52
4328,South,Electronics,credit_card,353.59
4329,East,Electronics,credit_card,38.74
4330,North,Grocery,debit_card,478.73
4331,West,Grocery,debit_card,447.59
4332,East,Electronics,debit_card,226.98
4333,East,Grocery,debit_card,218.33
4334,South,Clothing,debit_card,244.99
4335,North,Clothing,debit_card,236.26
4336,North,Electronics,credit_card,281.92
4337,North,Electronics,credit_card,111.54
4338,West,Clothing,credit_card,230.17
4339,East,Electronics,debit_card,89.32
4340,North,Electronics,cash,57.74
4341,East,Sports,credit_card,82.58
4342,North,Electronics,debit_card,355.11
4343,West,Electronics,credit_card,259.1
4344,West,Sports,credit_card,130.79
4345,West,Clothing,debit_card,49.06
4346,North,Grocery,debit_card,485.28
4347,East,Sports,debit_card,107.75
4348,West,Clothing,credit_card,354.99
4349,North,Electronics,cash,223.2
4350,East,Grocery,debit_card,218.7
4351,West,Grocery,debit_card,24.55
4352,North,Electronics,debit_card,107.49
4353,South,Sports,credit_card,413.07
4354,West,Grocery,debit_card,445.92
4355,West,Clothing,credit_card,183.08
4356,North,Clothing,credit_card,352.74
4357,West,Electronics,credit_card,38.21
4358,East,Sports,debit_card,218.53
4359,East,Grocery,cash,298.76
4360,North,Electronics,credit_card,229.0
4361,West,Sports,credit_card,457.83
4362,North,Electronics,cash,331.0
4363,South,Electronics,cash,285.83
4364,East,Electronics,debit_card,132.15
4365,North,Grocery,credit_card,30.73
4366,North,Grocery,cash,416.76
4367,West,Sports,cash,269.3
4368,West,Clothing,cash,41.91
4369,West,Sports,cash,68.94
4370,West,Sports,cash,282.71
4371,East,Electronics,debit_card,454.96
4372,North,Clothing,credit_card,247.63
4373,North,Sports,debit_card,289.8
4374,South,Clothing,credit_card,383.48
4375,West,Clothing,credit_card,371.11
4376,East,Electronics,cash,228.57
4377,North,Electronics,cash,413.05
4378,East,Clothing,debit_card,425.58
4379,South,Electronics,credit_card,238.96
4380,West,Clothing,credit_card,53.62
4381,North,Clothing,cash,336.03
4382,North,Grocery,credit_card,426.31
4383,North,Clothing,debit_card,345.33
4384,West,Clothing,credit_card,50.92
4385,West,Electronics,cash,419.78
4386,East,Electronics,credit_card,485.55
4387,West,Grocery,debit_card,272.2
4388,South,Electronics,debit_card,473.93
4389,East,Clothing,cash,491.6
4390,East,Sports,credit_card,274.16
4391,North,Electronics,debit_card,274.65
4392,West,Sports,debit_card,241.9
4393,North,Clothing,credit_card,196.32
4394,North,Grocery,cash,207.58
4395,North,Clothing,cash,446.59
4396,East,Clothing,cash,338.5
4397,South,Sports,cash,378.56
4398,West,Electronics,debit_card,31.14
4399,East,Clothing,cash,67.78
4400,North,Sports,credit_card,183.76
4401,North,Sports,cash,324.74
4402,South,Sports,debit_card,340.35
4403,South,Grocery,cash,194.92
4404,North,Sports,cash,400.95
4405,West,Clothing,debit_card,323.6
4406,West,Grocery,cash,194.39
4407,South,Grocery,cash,220.36
4408,East,Sports,cash,163.07
4409,North,Sports,credit_card,84.95
4410,East,Electronics,debit_card,79.75
4411,East,Clothing,cash,209.25
4412,South,Electronics,cash,484.15
4413,South,Grocery,cash,206.06
4414,South,Electronics,debit_card,77.36
4415,East,Sports,debit_card,84.16
4416,West,Electronics,debit_card,20.81
4417,North,Electronics,debit_card,46.19
4418,North,Clothing,debit_card,333.98
4419,South,Clothing,cash,209.62
4420,South,Clothing,debit_card,362.66
4421,North,Grocery,credit_card,490.7
4422,North,Grocery,debit_card,282.58
4423,North,Sports,debit_card,392.08
4424,North,Clothing,debit_card,454.15
4425,East,Grocery,debit_card,80.88
4426,North,Electronics,debit_card,165.76
4427,North,Clothing,cash,151.68
4428,North,Sports,debit_card,424.11
4429,West,Sports,cash,42.01
4430,South,Grocery,cash,273.74
4431,North,Electronics,debit_card,236.25
4432,South,Electronics,debit_card,49.01
4433,East,Sports,cash,425.42
4434,North,Clothing,debit_card,315.05
4435,West,Sports,debit_card,277.5
4436,South,Sports,cash,313.09
4437,West,Grocery,cash,196.77
4438,East,Electronics,debit_card,176.74
4439,East,Grocery,cash,34.16
4440,North,Clothing,cash,303.56
4441,South,Electronics,cash,392.71
4442,East,Clothing,cash,465.09
4443,North,Grocery,credit_card,44.49
4444,North,Sports,cash,366.82
4445,South,Sports,credit_card,216.41
4446,South,Sports,cash,327.33
4447,North,Grocery,debit_card,192.47
4448,North,Sports,debit_card,13.76
4449,North,Grocery,credit_card,156.37
4450,East,Clothing,credit_card,153.73
4451,West,Sports,cash,433.94
4452,West,Sports,debit_card,211.13
4453,East,Sports,debit_card,89.3
4454,East,Grocery,debit_card,433.94
4455,West,Sports,debit_card,273.38
4456,North,Sports,debit_card,386.32
4457,South,Clothing,cash,404.58
4458,North,Sports,credit_card,128.83
4459,East,Grocery,debit_card,439.18
4460,South,Clothing,debit_card,174.89
4461,East,Electronics,credit_card,204.28
4462,East,Grocery,credit_card,463.42
4463,North,Sports,credit_card,429.23
4464,North,Clothing,credit_card,154.12
4465,West,Sports,debit_card,350.04
4466,West,Grocery,debit_card,75.82
4467,East,Electronics,debit_card,23.6
4468,North,Clothing,debit_card,357.48
4469,North,Electronics,debit_card,456.25
4470,East,Sports,credit_card,13.0
4471,North,Electronics,debit_card,298.52
4472,West,Sports,cash,252.32
4473,South,Clothing,credit_card,94.72
4474,East,Sports,credit_card,466.18
4475,East,Sports,credit_card,497.17
4476,West,Grocery,credit_card,322.91
4477,West,Electronics,credit_card,367.92
4478,South,Electronics,credit_card,269.09
4479,South,Sports,debit_card,121.71
4480,East,Sports,cash,33.57
4481,East,Clothing,debit_card,491.87
4482,South,Grocery,credit_card,70.47
4483,South,Grocery,debit_card,187.39
4484,East,Electronics,credit_card,341.15
4485,West,Grocery,debit_card,329.88
4486,East,Sports,debit_card,372.49
4487,South,Electronics,credit_card,78.57
4488,South,Clothing,cash,492.52
4489,East,Sports,cash,470.64
4490,North,Sports,debit_card,451.57
4491,West,Clothing,credit_card,335.6
4492,South,Sports,credit_card,25.05
4493,West,Clothing,credit_card,449.89
4494,East,Electronics,cash,276.02
4495,North,Sports,credit_card,415.08
4496,East,Grocery,cash,321.32
4497,North,Sports,cash,497.22
4498,South,Grocery,cash,277.21
4499,South,Grocery,cash,447.96
4500,East,Clothing,debit_card,15.79
4501,North,Electronics,cash,437.57
4502,West,Sports,cash,150.44
4503,North,Sports,debit_card,494.56
4504,East,Grocery,debit_card,459.23
4505,East,Grocery,debit_card,219.47
4506,South,Grocery,cash,42.32
4507,South,Sports,cash,394.3
4508,North,Electronics,cash,346.26
4509,East,Clothing,cash,301.92
4510,South,Sports,cash,261.12
4511,East,Sports,cash,288.27
4512,West,Clothing,cash,303.44
4513,East,Grocery,debit_card,293.6
4514,South,Sports,credit_card,144.38
4515,West,Clothing,debit_card,194.65
4516,North,Electronics,cash,493.38
4517,West,Grocery,credit_card,141.22
4518,South,Clothing,cash,230.27
4519,South,Clothing,cash,398.25
4520,South,Electronics,cash,333.17
4521,West,Electronics,debit_card,460.78
4522,South,Clothing,credit_card,263.37
4523,North,Clothing,credit_card,81.4
4524,North,Electronics,credit_card,100.71
4525,South,Electronics,credit_card,40.89
4526,West,Sports,debit_card,195.91
4527,North,Electronics,cash,422.22
4528,West,Sports,credit_card,15.49
4529,North,Grocery,credit_card,192.61
4530,North,Grocery,credit_card,459.46
4531,South,Grocery,debit_card,328.44
4532,North,Electronics,debit_card,145.42
4533,South,Clothing,debit_card,161.57
4534,East,Electronics,credit_card,11.79
4535,North,Sports,debit_card,458.84
4536,North,Grocery,debit_card,472.29
4537,West,Sports,credit_card,172.39
4538,North,Sports,debit_card,486.5
4539,West,Sports,debit_card,55.09
4540,North,Sports,debit_card,156.55
4541,North,Electronics,cash,421.95
4542,South,Grocery,credit_card,405.8
4543,East,Electronics,debit_card,310.92
4544,East,Sports,credit_card,266.17
4545,North,Grocery,cash,382.5
4546,West,Sports,cash,109.13
4547,South,Sports,cash,365.55
4548,West,Clothing,debit_card,307.4
4549,North,Clothing,cash,222.39
4550,North,Sports,cash,497.55
4551,West,Electronics,debit_card,25.01
4552,West,Clothing,debit_card,232.23
4553,North,Sports,debit_card,21.45
4554,South,Clothing,credit_card,472.2
4555,South,Sports,cash,384.36
4556,East,Sports,cash,265.77
4557,South,Sports,credit_card,158.34
4558,North,Electronics,cash,190.59
4559,South,Electronics,debit_card,186.99
4560,East,Electronics,debit_card,248.46
4561,East,Electronics,cash,376.5
4562,West,Grocery,debit_card,305.04
4563,North,Electronics,cash,339.76
4564,South,Grocery,credit_card,308.19
4565,West,Clothing,debit_card,140.47
4566,South,Clothing,cash,472.08
4567,East,Electronics,debit_card,36.16
4568,East,Grocery,debit_card,458.96
4569,North,Grocery,cash,153.89
4570,West,Electronics,debit_card,223.21
4571,South,Electronics,cash,79.35
4572,East,Sports,credit_card,358.05
4573,North,Electronics,credit_card,319.74
4574,South,Grocery,debit_card,144.8
4575,North,Sports,credit_card,113.52
4576,South,Grocery,debit_card,496.02
4577,South,Grocery,cash,443.88
4578,East,Electronics,credit_card,53.59
4579,South,Clothing,cash,138.29
4580,West,Clothing,credit_card,76.76
4581,West,Electronics,debit_card,471.38
4582,East,Electronics,debit_card,42.3
4583,East,Electronics,credit_card,66.92
4584,East,Electronics,cash,97.22
4585,West,Electronics,cash,52.23
4586,South,Sports,credit_card,376.29
4587,North,Grocery,credit_card,474.03
4588,West,Electronics,cash,76.72
4589,North,Electronics,debit_card,44.73
4590,West,Grocery,cash,17.21
4591,West,Grocery,cash,416.69
4592,North,Grocery,cash,358.57
4593,East,Clothing,cash,79.02
4594,West,Sports,cash,282.11
4595,South,Sports,debit_card,74.44
4596,East,Grocery,debit_card,385.34
4597,West,Electronics,cash,398.59
4598,South,Sports,credit_card,404.34
4599,North,Clothing,cash,388.99
4600,North,Grocery,debit_card,32.25
4601,East,Sports,credit_card,345.46
4602,North,Sports,debit_card,114.53
4603,East,Sports,debit_card,266.77
4604,South,Grocery,credit_card,216.13
4605,North,Sports,debit_card,489.72
4606,West,Electronics,cash,220.34
4607,South,Clothing,cash,498.26
4608,East,Clothing,cash,158.78
4609,South,Grocery,credit_card,197.49
4610,East,Sports,credit_card,274.69
4611,East,Grocery,credit_card,228.3
4612,West,Grocery,cash,34.56
4613,East,Sports,cash,174.43
4614,North,Grocery,debit_card,88.13
4615,South,Electronics,cash,26.67
4616,East,Grocery,credit_card,30.83
4617,East,Electronics,cash,495.16
4618,North,Clothing,credit_card,476.01
4619,North,Sports,cash,471.29
4620,North,Electronics,credit_card,170.98
4621,East,Sports,cash,200.64
4622,South,Clothing,cash,21.66
4623,East,Clothing,debit_card,410.61
4624,East,Electronics,cash,96.79
4625,North,Electronics,cash,76.26
4626,West,Grocery,cash,185.1
4627,North,Electronics,credit_card,431.37
4628,North,Electronics,debit_card,64.39
4629,South,Clothing,debit_card,483.64
4630,East,Sports,cash,446.39
4631,East,Electronics,debit_card,148.43
4632,West,Electronics,debit_card,355.05
4633,South,Sports,cash,279.86
4634,East,Grocery,cash,23.74
4635,South,Electronics,credit_card,14.76
4636,West,Grocery,cash,314.8
4637,East,Electronics,credit_card,348.11
4638,North,Electronics,debit_card,180.62
4639,North,Clothing,debit_card,32.35
4640,East,Electronics,credit_card,275.95
4641,North,Clothing,cash,175.04
4642,South,Grocery,debit_card,382.38
4643,South,Grocery,cash,287.87
4644,South,Electronics,debit_card,200.08
4645,North,Electronics,debit_card,482.24
4646,North,Electronics,debit_card,289.88
4647,North,Electronics,cash,199.56
4648,West,Sports,debit_card,31.6
4649,South,Sports,cash,140.86
4650,South,Clothing,cash,104.98
4651,East,Grocery,cash,352.46
4652,East,Clothing,credit_card,11.36
4653,West,Sports,debit_card,381.79
4654,South,Grocery,debit_card,13.94
4655,South,Grocery,credit_card,45.71
4656,South,Sports,debit_card,135.0
4657,West,Clothing,debit_card,61.83
4658,East,Clothing,cash,39.96
4659,South,Clothing,credit_card,396.75
4660,East,Grocery,credit_card,44.17
4661,North,Electronics,cash,448.56
4662,West,Electronics,debit_card,129.7
4663,West,Grocery,credit_card,16.83
4664,North,Electronics,debit_card,202.37
4665,South,Clothing,cash,464.48
4666,East,Grocery,debit_card,173.7
4667,West,Grocery,cash,431.74
4668,North,Clothing,cash,371.1
4669,West,Grocery,credit_card,203.67
4670,South,Clothing,debit_card,338.81
4671,South,Electronics,cash,79.32
4672,East,Grocery,cash,101.4
4673,East,Sports,debit_card,446.06
4674,South,Electronics,debit_card,66.12
4675,East,Clothing,credit_card,359.71
4676,North,Clothing,credit_card,221.41
4677,South,Electronics,cash,399.68
4678,South,Electronics,debit_card,454.38
4679,North,Sports,cash,12.1
4680,East,Electronics,debit_card,62.14
4681,North,Sports,credit_card,272.41
4682,East,Electronics,cash,298.39
4683,East,Sports,cash,486.68
4684,South,Electronics,debit_card,282.45
4685,North,Electronics,debit_card,459.41
4686,West,Clothing,credit_card,278.27
4687,West,Clothing,cash,455.22
4688,West,Clothing,cash,145.29
4689,East,Electronics,cash,57.03
4690,South,Clothing,cash,379.46
4691,South,Electronics,credit_card,97.04
4692,South,Grocery,cash,72.46
4693,South,Clothing,cash,473.3
4694,North,Grocery,credit_card,145.94
4695,West,Grocery,cash,113.6
4696,South,Electronics,credit_card,216.52
